pointID,TAS,PRE,RSDS,VPD,DEPTH,SAND,CLAY,SOC,CEC,PH,DEM,Aspect,Slope
12256,255,1961,167,11421,200,3765,4104,1317,882,446,217.599,181.462,3.64555
12257,256,1963,167,11455,200,3924,4036,1328,840,449,208.912,144.933,3.40927
12258,255,1981,166,11380,200,3695,4260,1490,813,446,227.24,181.681,5.14853
12259,255,1994,166,11368,200,3817,4139,1452,782,447,239.944,157.627,5.51771
12260,254,2008,166,11308,200,3690,4054,1369,852,447,239.944,157.627,5.51771
12261,254,2022,166,11292,200,3690,4054,1405,852,447,249.883,193.915,6.83569
12262,253,2033,166,11243,200,3761,4128,1391,875,448,250.338,154.531,6.16984
12263,254,2041,166,11260,200,3706,4270,1463,883,450,252.533,172.491,6.90207
12264,254,2046,166,11250,200,3719,4219,1499,931,448,265.539,195.686,8.82106
12265,255,2045,167,11286,200,3697,4234,1499,861,448,244.205,185.103,7.30787
12266,257,2041,167,11354,200,3872,4034,1422,808,447,226.351,119.913,8.56669
12267,257,2031,167,11383,200,3842,4053,1323,883,448,194.973,169.781,4.11257
12268,257,2018,167,11420,200,3849,3979,1318,944,452,195.121,168.792,4.47282
12269,257,2003,167,11456,200,3877,4016,1358,949,455,193.072,180.302,5.00866
12270,258,1988,167,11505,200,3829,4041,1470,937,451,184.253,172.757,4.13749
12271,257,1959,168,11570,200,3829,4041,1385,937,451,192.858,160.111,5.10361
12272,258,1946,168,11618,200,3828,3964,1350,938,448,187.03,188.673,5.30359
12273,257,1934,168,11638,200,3861,3961,1324,1000,448,187.03,188.673,5.30359
12274,258,1924,168,11682,200,3948,3905,1345,980,451,189.415,148.143,5.47579
12275,258,1916,168,11701,200,3992,4064,1345,877,448,183.364,196.332,5.04863
12276,258,1909,168,11717,200,3891,4083,1349,913,452,185.322,171.197,5.03766
12277,257,1902,168,11733,200,3786,4239,1347,969,450,190.956,182.973,6.46266
12278,258,1896,168,11759,200,3750,4153,1326,953,452,192.942,169.566,6.39249
12279,258,1890,168,11788,200,3856,4146,1275,949,451,178.205,164.371,4.56566
12280,258,1883,169,11812,200,3822,4185,1352,950,448,181.945,178.109,5.30663
12281,258,1877,169,11835,200,3822,4185,1320,950,448,174.328,178.077,4.22622
12282,259,1870,169,11866,200,3897,4097,1299,890,448,172.838,169.915,4.64181
12283,259,1858,169,11910,200,3919,4112,1307,916,447,168.693,173.053,4.19132
12284,259,1854,169,11922,200,3834,4018,1307,950,450,166.785,163.391,5.36146
12285,260,1852,169,11960,200,3824,4063,1292,977,452,150.049,159.483,3.88615
12286,260,1854,169,11969,200,3740,4046,1354,1032,456,150.049,159.483,3.88615
12287,259,1860,169,11940,200,3668,4077,1314,1010,451,154.896,194.751,4.74808
12288,258,1868,168,11920,200,3858,3817,1269,947,448,172.494,178.273,5.05136
12289,258,1878,168,11904,200,3929,3844,1270,919,447,180.112,183.317,5.76079
12290,259,1889,168,11903,200,3916,3785,1303,905,448,170.56,149.075,5.10888
12291,259,1901,168,11872,200,3916,3785,1332,905,448,162.297,189.67,4.46437
12292,259,1911,168,11859,200,3838,3879,1294,931,444,177.795,167.69,5.40925
12293,259,1918,168,11853,200,3929,3861,1307,956,448,170.516,170.367,5.18917
12294,259,1923,168,11872,200,4072,3736,1307,911,443,162.828,161.729,4.55531
12295,260,1924,169,11907,200,3964,3807,1387,880,444,160.361,141.606,4.61735
12296,260,1924,169,11931,200,3782,3927,1295,888,448,153.036,199.812,4.77152
12297,259,1925,169,11917,200,3709,3876,1383,923,448,178.242,166.402,6.68859
12298,259,1929,168,11947,200,3789,3795,1328,882,448,164.72,170.221,5.82012
12299,259,1937,168,11936,200,3698,3861,1325,877,447,164.72,170.221,5.82012
12300,258,1950,168,11902,200,3625,3921,1333,900,448,171.997,193.091,6.80528
12301,259,1967,168,11890,200,3625,3921,1403,900,448,183.342,148.138,9.29053
12302,257,1985,168,11818,200,3668,3935,1423,953,448,179.249,194.912,7.99368
12303,258,2003,168,11792,200,3900,3938,1434,1026,452,204.186,170.339,12.0038
12304,256,2019,168,11726,200,4013,3862,1434,1008,451,192.945,189.654,11.0453
12305,259,2031,168,11760,200,3846,3856,1470,983,450,194.068,143.35,7.98221
12306,259,2040,168,11755,200,3657,3829,1395,994,453,177.175,154.727,5.31372
12307,259,2046,168,11757,200,3523,3845,1442,1052,454,169.232,151.905,5.90116
12308,259,2047,168,11749,200,3640,3953,1438,1024,457,168.643,190.232,5.91101
12309,259,2047,168,11741,200,3580,3855,1349,957,457,181.699,178.344,5.36956
12310,259,2045,168,11746,200,3586,4005,1380,975,457,184.978,163.604,6.86576
12311,260,2041,168,11790,200,3586,4005,1383,975,457,184.978,163.604,6.86576
12312,260,2034,169,11810,200,3564,4020,1468,986,458,165.155,160.834,5.27137
12313,260,2024,169,11840,200,3694,3933,1366,929,454,153.222,147.644,4.34605
12314,260,2010,169,11872,200,3844,3919,1366,965,452,151.145,178.439,4.43524
12315,261,1995,169,11937,200,3704,3878,1522,980,452,145.877,138.703,3.80088
12316,262,1979,169,11987,200,3638,3860,3321,1004,460,133.347,152.295,4.37035
12317,261,1964,169,12023,200,3808,3723,1800,948,452,128.812,140.998,2.65182
12318,261,1951,169,12050,200,3803,3759,1289,890,452,134.111,175.66,3.19668
12319,260,1941,169,12073,200,3785,3721,1277,879,448,146.819,182.581,4.49507
12320,260,1932,169,12120,200,3761,3735,1237,924,448,141.973,169.781,3.66078
12321,260,1932,169,12126,200,3761,3735,1264,924,448,140.5,164.973,3.68458
12322,261,1935,170,12152,200,3792,3906,1443,958,452,141.24,173.702,4.11787
12323,261,1940,170,12150,200,3906,3900,1335,954,455,149.75,157.647,4.06727
12324,261,1946,170,12146,200,3723,3737,1335,981,458,149.75,157.647,4.06727
12325,261,1952,170,12130,200,3682,3755,1330,1002,457,148.781,181.011,3.86324
12326,261,1959,170,12133,200,3690,3797,1328,997,458,160.997,154.428,7.63827
12327,261,1964,170,12110,200,3745,3732,1290,991,458,154.684,170.53,6.52827
12328,260,1968,170,12089,200,3817,3790,1339,933,456,162.002,164.977,5.46093
12329,260,1968,170,12101,200,3794,3813,1313,918,455,166.134,148.182,5.1267
12330,260,1968,170,12104,200,3794,3813,1355,918,455,152.057,168.634,3.67084
12331,260,1967,170,12088,200,3742,3904,1427,977,451,166.168,191.553,3.8486
12332,260,1964,170,12107,200,3803,3803,1356,1035,452,157.42,164.467,3.04963
12333,260,1965,170,12098,200,3764,3794,1353,1045,448,158.48,173.616,3.21518
12334,260,1967,170,12079,200,3877,3896,1353,1024,449,167.709,165.384,6.15662
12335,260,1972,170,12083,200,3897,3824,1347,1035,457,166,165.498,3.48445
12336,260,1978,170,12064,200,3879,3760,1307,1020,458,167.108,185.743,3.92998
12337,259,1987,170,12027,200,3837,3798,1293,973,456,167.108,185.743,3.92998
12338,259,1996,170,12007,200,3758,3935,1328,964,457,175.858,178.463,4.70361
12339,259,2006,170,11993,200,3699,3953,1432,948,456,178.435,183.239,4.47103
12340,259,2018,170,11969,200,3699,3953,1463,948,456,180.56,173.765,4.0479
12341,258,2029,170,11901,200,3570,3994,1486,906,455,183.448,189.538,4.68652
12401,256,1902,167,11527,200,3687,3918,1394,961,444,209,163.025,4.50275
12402,256,1921,166,11495,200,3643,3863,1360,933,447,206.288,169.144,3.59439
12403,255,1942,166,11434,200,3643,3863,1426,933,447,214.357,185.298,3.94971
12404,255,1965,166,11378,200,3431,4009,1437,841,445,214.132,182.426,3.95762
12405,254,1987,166,11303,200,3349,4096,1708,1010,442,221.27,177.622,4.99977
12406,254,2008,166,11267,200,3235,4350,1708,1278,442,240.985,184.719,7.99755
12407,255,2027,166,11252,200,3413,4312,1600,959,442,229.744,139.216,5.18259
12408,256,2042,166,11230,200,3581,4203,1451,963,441,221.926,172.264,5.69532
12409,255,2052,166,11202,200,3590,4135,1398,949,444,220.219,169.345,4.62537
12410,255,2055,166,11189,200,3683,4213,1346,896,443,230.49,177.291,5.05429
12411,254,2046,166,11201,200,3720,4201,1384,852,447,216.089,169.377,4.242
12412,255,2031,166,11265,200,3626,4154,1453,883,447,211.259,151.66,4.98829
12413,256,2011,167,11320,200,3626,4154,1375,883,447,205.103,160.905,4.61395
12414,257,1987,167,11403,200,3565,4103,1377,944,449,196.386,157.043,4.41586
12415,257,1964,167,11467,200,3499,4087,1389,1031,448,188.279,150.16,3.46018
12416,256,1944,168,11497,200,3552,4142,1389,1047,448,196.087,202.576,5.26845
12417,257,1930,168,11558,200,3757,4065,1411,983,448,206.092,145.716,4.1738
12418,256,1922,168,11574,200,3909,4033,1409,981,447,198.999,185.765,4.53508
12419,256,1922,167,11592,200,3592,4185,1321,919,446,212.956,179.068,5.31219
12420,256,1928,167,11593,200,3455,4317,1386,943,455,211.105,160.886,4.2717
12421,256,1938,167,11576,200,3575,4164,1431,909,455,211.679,176.182,3.98845
12422,255,1966,167,11506,200,3756,4195,1432,915,451,214.133,181.978,4.11592
12423,254,1980,167,11476,200,3756,4195,1406,915,451,228.773,184.316,4.20554
12424,255,1993,167,11469,200,3635,4259,1415,921,450,241.012,173.496,4.21013
12425,255,2003,167,11465,200,3522,4380,1359,905,447,230.841,156.629,4.00619
12426,255,2012,167,11463,200,3755,4087,1359,880,450,218.218,155.197,3.82984
12427,255,2022,167,11426,200,3767,4048,1392,918,452,223.415,171.866,3.98001
12428,255,2030,166,11399,200,3657,4115,1397,894,452,221.979,153.954,4.57269
12429,255,2039,166,11373,200,3605,4129,1359,823,455,229.458,181.084,5.93196
12430,255,2049,166,11343,200,3545,4108,1353,837,455,226.91,155.776,3.96227
12431,254,2059,166,11288,200,3652,4065,1369,866,455,244.087,193.071,7.00771
12432,253,2071,165,11198,200,3565,4104,1416,882,455,254.02,164.146,5.70091
12433,252,2086,165,11130,200,3565,4104,1493,882,455,263.828,175.222,6.53511
12434,250,2102,165,11013,200,3432,4171,1526,924,455,287.591,206.107,9.30269
12435,253,2137,164,10989,200,3385,4381,1746,985,451,319.315,167.953,15.5286
12436,253,2152,164,10941,200,3453,4256,1746,1036,445,281.307,136.62,7.84229
12437,253,2163,164,10915,200,3508,4219,1593,1085,447,265.494,163.343,4.48903
12438,254,2170,165,10897,200,3503,4167,1418,1009,448,253.142,154.197,4.6292
12439,254,2171,165,10886,200,3589,4152,1424,940,449,251.279,171.642,5.22005
12440,254,2166,165,10899,200,3702,4105,1410,960,452,244.751,169.494,4.52508
12441,254,2158,165,10910,200,3678,4221,1459,972,455,244.114,151.996,4.78885
12442,254,2146,166,10928,200,3657,4085,1407,928,447,239.759,168.814,4.21414
12443,255,2132,166,10957,200,3657,4085,1370,928,447,234.129,166.089,4.22552
12444,255,2118,166,10989,200,3598,4114,1375,1019,451,229.157,171.903,4.24754
12445,255,2105,166,11024,200,3680,4121,1396,1062,452,227.095,165.847,4.29083
12446,255,2092,166,11055,200,3857,4013,1396,949,455,227.913,184.948,5.39266
12447,255,2068,166,11096,200,3713,4077,1539,937,454,273.943,175.242,11.9019
12448,254,2056,166,11108,200,3683,4120,1492,988,450,235.517,178.826,6.43502
12449,255,2043,167,11155,200,3667,4110,1370,932,448,236.658,147.042,4.76492
12450,255,2028,167,11223,200,3760,4064,1447,887,446,225.353,161.265,4.21831
12451,256,2012,167,11274,200,3777,4065,1450,850,445,219.827,160,4.07073
12452,256,1996,167,11330,200,3777,4065,1338,850,445,208.453,159.28,3.90431
12453,257,1982,167,11393,200,3818,3938,1357,857,446,197.471,156.862,3.82089
12454,256,1971,167,11412,200,3915,3938,1298,863,444,198.56,174.018,3.36455
12455,256,1964,167,11415,200,3959,3916,1267,882,447,212.061,186.004,3.49874
12456,255,1961,167,11423,200,4047,3871,1267,988,446,222.653,165.687,4.02925
12457,256,1963,167,11446,200,3954,3988,1280,962,439,213.934,175.407,3.74282
12458,255,1969,167,11429,200,3880,4004,1349,944,446,221.953,160.122,3.96146
12459,254,1992,166,11345,200,3786,4053,1316,914,448,232.623,180.553,4.11286
12460,255,2005,166,11339,200,3726,4147,1351,807,447,232.623,180.553,4.11286
12461,254,2017,166,11308,200,3742,4217,1369,804,447,222.923,152.465,4.53937
12462,255,2027,166,11311,200,3742,4217,1434,804,447,220.823,173.439,6.18658
12463,252,2034,166,11204,200,3686,4253,1509,886,451,221.51,209.539,6.51788
12464,252,2037,166,11215,200,3552,4223,1715,949,455,268.114,187.207,12.0552
12465,253,2036,167,11254,200,3281,4308,1715,960,457,255.332,188.394,7.95539
12466,256,2032,167,11357,200,3436,4173,1519,931,459,229.244,137.586,7.61668
12467,257,2022,167,11387,200,3617,4094,1490,897,455,206.524,164.707,4.34034
12468,257,2010,167,11420,200,3818,3997,1295,932,453,203.37,159.422,4.87056
12469,257,1997,167,11469,200,3887,3915,1315,969,449,188.64,171.79,4.38314
12470,257,1983,168,11504,200,3721,4145,1339,997,449,197.601,176.453,4.88908
12471,257,1956,168,11572,200,3546,4246,1281,930,444,193.291,184.056,4.9908
12472,257,1944,168,11597,200,3546,4246,1366,930,444,194.716,177.326,5.77981
12473,258,1934,168,11638,200,3627,4164,1744,1289,444,194.716,177.326,5.77981
12474,257,1925,168,11661,200,3702,4082,1704,1921,448,188.315,168.343,5.46053
12475,257,1918,168,11678,200,3794,4027,1704,1865,448,193.1,186.404,5.0268
12476,257,1911,168,11691,200,3704,4215,1412,1187,447,190.145,186.035,5.81308
12477,257,1906,168,11719,200,3751,4225,1379,962,452,193.74,174.766,6.38634
12478,257,1901,168,11737,200,3904,4089,1345,928,451,186.52,178.71,5.87003
12479,258,1896,168,11768,200,3923,4030,1283,934,448,188.871,177.338,6.76164
12480,258,1890,168,11787,200,3903,4007,1310,921,448,187.515,155.916,6.65013
12481,258,1884,168,11819,200,3891,4096,1315,867,447,171.33,158.725,4.72437
12482,258,1877,169,11842,200,3891,4096,1236,867,447,171.734,167.176,4.62817
12483,259,1871,169,11871,200,3973,4005,1278,850,449,160.399,168.358,4.7054
12484,260,1862,169,11931,200,3953,3949,1233,873,451,147.96,156.789,2.82115
12485,260,1862,169,11946,200,3916,3911,1233,884,451,154.93,176.9,4.17426
12486,259,1865,169,11936,200,3818,3948,1253,938,455,154.93,176.9,4.17426
12487,258,1873,168,11904,200,3979,3861,1267,938,451,159.195,186.762,4.57634
12488,258,1883,168,11889,200,3962,3832,1290,912,452,180.995,181.993,6.32586
12489,259,1895,168,11882,200,3857,3877,1244,870,447,170.25,164.462,5.77545
12490,259,1907,168,11861,200,3879,3871,1358,904,448,168.906,170.642,4.70862
12491,258,1920,168,11819,200,3841,4012,1300,923,448,172.507,159.645,4.81105
12492,259,1930,168,11816,200,3841,4012,1311,923,448,175.606,151.145,4.79574
12493,259,1937,168,11823,200,3684,4000,1338,962,445,171.684,191.654,4.98138
12494,259,1940,168,11832,200,3521,4017,1324,979,449,171.643,149.95,5.00611
12495,259,1940,168,11848,200,3772,3878,1324,897,449,161.003,170.858,4.86185
12496,260,1934,168,11918,200,3820,3913,1366,889,448,147.204,166.257,3.86959
12497,258,1934,168,11896,200,3802,3942,1413,955,450,172.102,199.955,7.22615
12498,258,1937,168,11910,200,3878,4060,1485,985,458,179.698,154.37,5.8632
12499,259,1944,168,11920,200,3696,4009,1352,1008,454,179.698,154.37,5.8632
12500,258,1957,168,11880,200,3833,3937,1342,1011,450,177.876,205.637,5.96744
12501,259,1974,168,11869,200,3834,3812,1316,987,450,183.429,150.944,6.71282
12502,257,1993,168,11778,200,3834,3812,1438,987,450,194.396,201.121,8.58218
12503,258,2011,168,11788,200,3606,4093,1442,865,452,205.668,168.284,9.32977
12504,258,2026,168,11763,200,3660,4059,1395,921,452,180.714,157.125,5.71589
12505,259,2038,168,11755,200,3734,3848,1395,961,452,174.69,174.379,5.76678
12506,259,2046,168,11743,200,3731,3869,1334,968,454,178.426,150.956,4.94352
12507,259,2049,168,11743,200,3781,3872,1299,984,457,174.269,204.978,5.2794
12508,259,2050,168,11745,200,3787,3955,1391,1015,458,167.251,163.379,5.11672
12509,259,2049,168,11734,200,3596,3827,1341,1010,456,172.933,172.408,5.31393
12510,258,2046,168,11734,200,3577,3795,1319,1012,456,184.303,176.359,6.34169
12511,259,2042,168,11763,200,3569,3863,1336,1065,454,184.303,176.359,6.34169
12512,260,2034,169,11809,200,3569,3863,1376,1065,454,175.671,156.417,5.18286
12513,260,2025,169,11833,200,3600,3888,1354,1035,452,161.314,182.225,4.80748
12514,261,2012,169,11879,200,3621,3921,1347,997,456,161.976,145.244,4.24438
12515,261,1998,169,11918,200,3745,3933,1347,1039,455,139.565,155.807,4.86694
12516,261,1984,169,11966,200,3745,4008,1462,1012,455,169.31,166.073,8.24017
12517,261,1968,169,12016,200,3770,3864,1460,998,453,150.147,153.581,7.28869
12518,262,1955,169,12065,200,3777,3873,2864,986,462,141.191,122.984,7.61279
12519,261,1943,169,12095,200,3732,3817,1820,950,448,130.583,169.262,2.80311
12520,262,1936,169,12127,200,3659,3757,1291,960,453,132.702,178.727,3.05503
12521,261,1930,170,12146,200,3659,3757,1318,960,453,149.844,176.533,3.7365
12522,261,1933,170,12143,200,3709,3772,1343,961,453,152.751,170.002,4.49492
12523,259,1939,170,12094,200,3691,3770,1491,999,454,178.253,159.739,9.00093
12524,260,1945,170,12132,200,3695,3847,1542,1008,462,178.253,159.739,9.00093
12525,260,1953,170,12105,200,3636,3810,1542,1046,465,156.712,145.973,3.98632
12526,260,1961,170,12105,200,3675,3807,1342,1053,462,161.028,167.957,5.39146
12527,257,1968,170,12014,200,3704,3995,1387,1010,462,157.59,166.304,7.42679
12528,256,1971,170,11973,200,3563,4186,1619,956,460,199.779,182.959,13.6734
12529,260,1973,170,12095,200,3611,4105,1650,1016,462,199.073,124.845,13.9147
12530,260,1971,170,12088,200,3682,3918,1442,1020,462,162.556,197.608,7.71248
12531,260,1969,170,12101,200,3682,3918,1405,1020,462,170.969,129.253,7.77157
12532,261,1966,170,12111,200,3651,3894,1428,1001,458,152.47,163.67,3.93924
12533,260,1961,170,12114,200,3624,3847,1355,1075,451,162.255,187.045,3.31483
12534,260,1961,170,12116,200,3603,3833,1355,982,449,163.267,154.682,3.67918
12535,260,1963,170,12107,200,3712,3748,1302,971,448,161.534,165.841,3.26763
12536,260,1966,170,12099,200,3780,3831,1284,935,450,169.109,173.324,4.17804
12537,260,1972,170,12088,200,3948,3851,1280,978,448,169.109,173.324,4.17804
12538,260,1979,170,12070,200,3983,3836,1305,988,455,167.579,171.62,3.93123
12539,260,1986,170,12043,200,3975,3781,1356,883,455,169.539,181.072,3.39462
12540,259,1995,170,12006,200,3940,3860,1413,845,455,172.047,180.765,3.75555
12541,259,2005,170,11991,200,3940,3860,1373,845,455,182.158,170.179,4.2185
12601,256,1884,167,11569,200,3837,3887,1346,1045,444,202.764,175.35,3.43309
12602,256,1899,167,11534,200,3671,3887,1323,1002,447,201.816,183.537,3.47538
12603,256,1918,166,11500,200,3473,3976,1402,907,440,203.98,157.256,3.50541
12604,256,1939,166,11446,200,3473,3976,1358,907,440,211.837,178.349,3.87371
12605,256,1961,166,11398,200,3346,4062,1385,887,444,208.808,178.406,4.21799
12606,255,1984,166,11328,200,3668,4211,1285,865,448,228.654,194.752,4.50239
12607,255,2005,166,11296,200,3744,4100,1285,856,447,224.693,136.831,3.72025
12608,255,2024,166,11246,200,3766,3994,1229,964,454,224.201,186.823,3.70278
12609,254,2038,166,11205,200,3738,4144,1388,969,455,239.49,172.104,6.65201
12610,255,2046,166,11195,200,3821,4132,1474,930,451,239.49,172.104,6.65201
12611,256,2042,166,11243,200,3730,4170,1380,909,449,224.219,169.578,6.2708
12612,256,2028,166,11285,200,3582,4221,1356,931,447,210.504,147.632,4.24727
12613,257,2009,167,11338,200,3582,4221,1394,931,447,199.035,149.302,3.7851
12614,257,1986,167,11398,200,3457,4090,1372,1032,443,199.101,159.765,4.59227
12615,257,1965,167,11472,200,3418,4185,1462,1000,439,189.528,134.219,3.07367
12616,256,1946,168,11511,200,3187,4268,1437,1078,444,191.769,190.669,4.03727
12617,256,1931,168,11543,200,3208,4212,1437,984,448,210.133,173.353,3.65029
12618,256,1923,168,11585,200,3611,4057,1394,968,446,201.187,148.637,3.48276
12619,255,1921,168,11574,200,3834,4144,1418,967,447,204.226,183.181,4.75245
12620,255,1926,167,11570,200,3772,4122,1435,882,448,217.27,180.946,4.86926
12621,255,1936,167,11560,200,3500,4232,1472,896,455,230.255,175.227,6.01455
